golden_label,lcsNorm,minimumED,containment_1,containment_3,sentence1_len,sentence2_len,sentence_len_diff,euclid_dist,cos_sim,word_common,word_total,word_share,sentence1_words,sentence2_words
0,0.13636363636363635,0.5741626794258373,0.09523809523809523,0.0,120,89,31,6.0,0.10114434748483472,4.0,41.0,0.0975609756097561,23,20
1,0.35294117647058826,0.5804195804195804,0.4117647058823529,0.13333333333333333,93,50,43,3.4641016151377544,0.5659164584181102,8.0,29.0,0.27586206896551724,20,14
0,0.08,0.5369458128078818,0.08333333333333333,0.0,124,79,45,6.48074069840786,0.28867513459481287,2.0,36.0,0.05555555555555555,26,15
1,0.6428571428571429,0.7889908256880734,0.6428571428571429,0.3333333333333333,97,121,24,4.0,0.5698028822981898,10.0,35.0,0.2857142857142857,18,23
0,1.0,0.5016949152542373,1.0,1.0,74,221,147,4.898979485566356,0.7424621202458748,15.0,50.0,0.3,21,46
0,1.0,0.8015267175572519,1.0,1.0,105,157,52,3.0,0.8164965809277261,16.0,42.0,0.38095238095238093,17,32
1,0.5789473684210527,0.817351598173516,0.6111111111111112,0.3125,108,111,3,3.605551275463989,0.6288281455225326,13.0,39.0,0.3333333333333333,22,20
0,0.10714285714285714,0.5921052631578947,0.2222222222222222,0.0,150,154,4,6.324555320336759,0.3172083195826086,7.0,51.0,0.13725490196078433,30,28
0,1.0,0.5755395683453237,1.0,1.0,80,198,118,4.242640687119285,0.7032108464077431,14.0,47.0,0.2978723404255319,14,36
1,0.3333333333333333,0.6293103448275862,0.5555555555555556,0.14285714285714285,58,58,0,2.8284271247461903,0.5555555555555555,5.0,20.0,0.25,9,12
0,0.10344827586206896,0.6078431372549019,1.0,0.0,204,204,0,0.0,0.9999999999999999,29.0,58.0,0.5,31,31
0,0.06666666666666667,0.65625,1.0,0.0,96,96,0,0.0,0.9999999999999999,15.0,30.0,0.5,15,15
0,1.0,0.7697368421052632,1.0,1.0,117,187,70,4.242640687119285,0.8278373543847158,19.0,49.0,0.3877551020408163,20,36
1,0.4666666666666667,0.6346153846153846,0.5333333333333333,0.23076923076923078,110,98,12,3.7416573867739413,0.5333333333333332,9.0,34.0,0.2647058823529412,18,18
0,0.08,0.5868725868725869,0.08695652173913043,0.0,136,123,13,6.4031242374328485,0.13130643285972257,3.0,43.0,0.06976744186046512,25,24
0,0.12,0.6333333333333333,1.0,0.0,150,150,0,0.0,0.9999999999999997,24.0,48.0,0.5,26,26
0,0.1111111111111111,0.6029411764705882,0.2,0.0,154,118,36,6.708203932499369,0.2375954816557457,5.0,47.0,0.10638297872340426,27,28
1,0.4166666666666667,0.7237762237762237,0.391304347826087,0.09523809523809523,160,126,34,4.795831523312719,0.47140452079103173,11.0,44.0,0.25,25,21
0,0.21052631578947367,0.655367231638418,0.29411764705882354,0.0,102,75,27,4.795831523312719,0.44232586846469146,3.0,27.0,0.1111111111111111,20,13
0,0.09090909090909091,0.5436241610738255,0.09090909090909091,0.0,55,94,39,4.898979485566356,0.0778498944161523,1.0,28.0,0.03571428571428571,11,19
0,0.6470588235294118,0.7191489361702128,0.875,0.6428571428571429,109,126,17,2.8284271247461903,0.7826237921249266,16.0,40.0,0.4,19,23
1,0.6153846153846154,0.6312056737588653,0.6666666666666666,0.2,64,77,13,3.0,0.6405126152203486,9.0,27.0,0.3333333333333333,13,14
1,0.5263157894736842,0.6944444444444444,0.6111111111111112,0.125,133,119,14,3.605551275463989,0.6507913734559684,12.0,37.0,0.32432432432432434,21,18
0,0.07692307692307693,0.60625,1.0,0.0,80,80,0,0.0,1.0000000000000002,14.0,28.0,0.5,14,14
1,0.9047619047619048,0.9019607843137255,0.9,0.6666666666666666,115,140,25,2.8284271247461903,0.8362420100070909,19.0,46.0,0.41304347826086957,23,28
1,0.7894736842105263,0.759656652360515,0.75,0.42857142857142855,100,133,33,3.3166247903554,0.6882472016116852,15.0,41.0,0.36585365853658536,21,24
1,0.7333333333333333,0.7383720930232558,0.8,0.23076923076923078,74,98,24,4.0,0.6719368409052928,10.0,28.0,0.35714285714285715,15,22
0,1.0,0.676056338028169,1.0,1.0,96,188,92,4.0,0.7826237921249264,17.0,48.0,0.3541666666666667,22,41
1,0.4,0.6377952755905512,0.7777777777777778,0.0,62,65,3,2.6457513110645907,0.7126966450997985,7.0,22.0,0.3181818181818182,10,13
0,1.0,0.616,1.0,1.0,77,173,96,3.872983346207417,0.7606388292556648,14.0,42.0,0.3333333333333333,16,36
0,1.0,0.6196319018404908,1.0,1.0,101,225,124,4.795831523312719,0.7219948723811555,16.0,50.0,0.32,18,43
0,0.10714285714285714,0.5966850828729282,1.0,0.0,181,181,0,0.0,1.0,27.0,54.0,0.5,30,30
0,1.0,0.7136363636363636,1.0,1.0,157,283,126,5.291502622129181,0.7475309799133076,24.0,62.0,0.3870967741935484,26,52
0,1.0,0.75,1.0,1.0,180,300,120,5.5677643628300215,0.7142857142857142,29.0,75.0,0.38666666666666666,29,53
0,1.0,0.5860805860805861,1.0,1.0,80,193,113,4.0,0.6382847385042253,11.0,39.0,0.28205128205128205,11,31
0,1.0,0.5,1.0,1.0,87,261,174,5.385164807134504,0.613395615082148,14.0,53.0,0.2641509433962264,14,44
0,1.0,0.6106442577030813,1.0,1.0,109,248,139,5.0,0.6765100914917381,17.0,53.0,0.32075471698113206,18,42
0,0.1111111111111111,0.6118421052631579,1.0,0.0,152,152,0,0.0,0.9999999999999997,27.0,54.0,0.5,29,29
1,0.68,0.8518518518518519,0.7391304347826086,0.47619047619047616,160,164,4,3.3166247903554,0.7661308776828736,19.0,48.0,0.3958333333333333,26,26
1,0.8947368421052632,0.8385964912280702,0.8947368421052632,0.7058823529411765,123,162,39,3.4641016151377544,0.7668257811161489,18.0,48.0,0.375,21,32
0,0.07692307692307693,0.5843373493975904,1.0,0.0,83,83,0,0.0,1.0000000000000002,13.0,26.0,0.5,15,15
0,1.0,0.5904761904761905,1.0,1.0,62,148,86,3.605551275463989,0.6396021490668311,11.0,37.0,0.2972972972972973,11,28
0,0.13043478260869565,0.6496062992125984,1.0,0.0,127,127,0,0.0,1.0000000000000004,23.0,46.0,0.5,24,24
1,0.625,0.6220095693779905,0.7333333333333333,0.23076923076923078,89,120,31,4.123105625617661,0.6076436202502,12.0,38.0,0.3157894736842105,19,26
0,1.0,0.7463414634146341,1.0,1.0,153,257,104,4.69041575982343,0.8603090020146065,24.0,61.0,0.39344262295081966,28,48
1,0.5625,0.7796610169491526,0.6,0.3076923076923077,91,86,5,3.3166247903554,0.6669729688499157,8.0,30.0,0.26666666666666666,19,15
0,1.0,0.7245283018867924,1.0,1.0,96,169,73,3.605551275463989,0.8029550685469662,18.0,45.0,0.4,20,32
0,0.0625,0.5855263157894737,0.125,0.0,86,66,20,5.477225575051661,0.11785113019775793,2.0,26.0,0.07692307692307693,18,12
0,1.0,0.7537993920972644,1.0,1.0,124,205,81,3.7416573867739413,0.903696114115064,21.0,55.0,0.38181818181818183,26,42
0,0.0,0.5823293172690763,0.0,0.0,132,117,15,6.4031242374328485,0.0,1.0,42.0,0.023809523809523808,27,19
0,1.0,0.6264150943396226,1.0,1.0,83,182,99,4.358898943540674,0.6871842709362767,14.0,45.0,0.3111111111111111,15,35
0,1.0,0.749185667752443,1.0,1.0,115,192,77,3.605551275463989,0.793725393319377,21.0,55.0,0.38181818181818183,25,42
0,1.0,0.6772151898734177,1.0,1.0,107,209,102,4.358898943540674,0.7433919416750281,16.0,50.0,0.32,17,38
0,0.125,0.5985401459854015,1.0,0.0,137,137,0,0.0,1.0,24.0,48.0,0.5,25,25
0,1.0,0.4169381107491857,1.0,1.0,64,243,179,5.5677643628300215,0.5435573065046091,14.0,53.0,0.2641509433962264,15,45
0,0.1111111111111111,0.6069182389937107,1.0,0.0,159,159,0,0.0,1.0000000000000004,26.0,52.0,0.5,27,27
1,0.7142857142857143,0.8792134831460674,0.7407407407407407,0.36,182,174,8,3.4641016151377544,0.7862158588810495,20.0,53.0,0.37735849056603776,28,27
1,0.5,0.6406926406926406,0.5,0.0,109,122,13,4.0,0.5797509043642028,8.0,32.0,0.25,18,21
0,0.06666666666666667,0.6052631578947368,1.0,0.0,95,95,0,0.0,0.9999999999999998,16.0,32.0,0.5,18,18
0,1.0,0.7142857142857143,1.0,1.0,85,153,68,3.872983346207417,0.8006407690254357,16.0,41.0,0.3902439024390244,16,29
1,0.8,0.9058441558441559,0.84,0.43478260869565216,152,156,4,3.605551275463989,0.8215838362577492,21.0,49.0,0.42857142857142855,27,30
0,1.0,0.6232876712328768,1.0,1.0,91,201,110,4.242640687119285,0.827328794659617,15.0,46.0,0.32608695652173914,18,41
0,0.05,0.605072463768116,1.0,0.0,138,138,0,0.0,1.0000000000000002,21.0,42.0,0.5,21,21
1,0.75,0.8855721393034826,0.7894736842105263,0.6470588235294118,109,92,17,2.449489742783178,0.8610567718228918,14.0,35.0,0.4,22,17
0,1.0,0.5983827493261455,1.0,1.0,111,260,149,5.477225575051661,0.6587581226451356,22.0,68.0,0.3235294117647059,24,53
0,0.05555555555555555,0.6130952380952381,1.0,0.0,84,84,0,0.0,1.0,18.0,36.0,0.5,18,18
0,1.0,0.7177914110429447,1.0,1.0,117,209,92,3.7416573867739413,0.7599605956573482,19.0,51.0,0.37254901960784315,22,38
0,0.15789473684210525,0.5982142857142857,1.0,0.0,112,112,0,0.0,0.9999999999999993,19.0,38.0,0.5,22,22
0,1.0,0.8192771084337349,1.0,1.0,170,245,75,3.872983346207417,0.8662491540539736,26.0,64.0,0.40625,31,45
0,1.0,0.7569721115537849,1.0,1.0,95,156,61,3.1622776601683795,0.8348471099367221,17.0,44.0,0.38636363636363635,19,30
1,0.625,0.8134715025906736,0.625,0.21428571428571427,96,97,1,3.4641016151377544,0.625,10.0,34.0,0.29411764705882354,18,17
0,1.0,0.5329512893982808,1.0,1.0,93,256,163,5.291502622129181,0.6717514421272202,16.0,55.0,0.2909090909090909,18,45
0,1.0,0.7455621301775148,1.0,1.0,126,212,86,5.291502622129181,0.8477124518893328,19.0,48.0,0.3958333333333333,25,43
1,0.4375,0.7100591715976331,0.5,0.0,90,79,11,3.605551275463989,0.5547001962252291,8.0,30.0,0.26666666666666666,17,14
1,0.8095238095238095,0.8837209302325582,0.85,0.6111111111111112,131,127,4,2.449489742783178,0.8780541105074454,17.0,39.0,0.4358974358974359,21,21
0,1.0,0.5974025974025974,1.0,1.0,92,216,124,5.916079783099616,0.6509445549041195,16.0,52.0,0.3076923076923077,16,45
0,1.0,0.6617647058823529,1.0,1.0,90,182,92,3.7416573867739413,0.8552359741197578,14.0,41.0,0.34146341463414637,17,32
0,0.375,0.5688622754491018,0.375,0.07142857142857142,79,88,9,4.242640687119285,0.4375,7.0,31.0,0.22580645161290322,17,15
0,0.16,0.555984555984556,0.09090909090909091,0.0,155,104,51,6.4031242374328485,0.13006649542861798,4.0,40.0,0.1,27,22
0,0.17647058823529413,0.5815217391304348,0.26666666666666666,0.0,93,91,2,5.0990195135927845,0.3230291412348993,4.0,33.0,0.12121212121212122,18,17
0,0.07692307692307693,0.44493392070484583,0.08333333333333333,0.0,63,164,101,6.708203932499369,0.09035079029052512,2.0,38.0,0.05263157894736842,14,29
0,1.0,0.7168831168831169,1.0,1.0,138,247,109,4.358898943540674,0.8499168914421705,22.0,62.0,0.3548387096774194,27,50
0,0.07142857142857142,0.6149425287356322,1.0,0.0,87,87,0,0.0,0.9999999999999999,14.0,28.0,0.5,14,14
0,0.7037037037037037,0.8557692307692307,0.7407407407407407,0.4,157,155,2,3.872983346207417,0.7467286566323438,20.0,52.0,0.38461538461538464,28,27
0,1.0,0.7068965517241379,1.0,1.0,123,225,102,5.0990195135927845,0.6882472016116851,22.0,60.0,0.36666666666666664,24,48
1,0.5384615384615384,0.7733333333333333,0.6153846153846154,0.09090909090909091,77,73,4,3.1622776601683795,0.6153846153846155,9.0,28.0,0.32142857142857145,17,16
0,1.0,0.6287262872628726,1.0,1.0,116,253,137,4.898979485566356,0.7905694150420948,19.0,57.0,0.3333333333333333,23,47
0,0.125,0.6169354838709677,1.0,0.047619047619047616,124,124,0,0.0,1.0000000000000004,22.0,44.0,0.5,24,24
0,1.0,0.680327868852459,1.0,1.0,83,161,78,3.872983346207417,0.6948083337796513,16.0,44.0,0.36363636363636365,17,31
0,0.047619047619047616,0.5639810426540285,0.0,0.0,130,81,49,6.082762530298219,0.0,2.0,38.0,0.05263157894736842,22,21
0,1.0,0.7703703703703704,1.0,1.0,156,249,93,4.58257569495584,0.8198915917499229,24.0,60.0,0.4,27,46
1,0.8571428571428571,0.9451219512195121,0.8461538461538461,0.7916666666666666,162,166,4,2.8284271247461903,0.8625819491779428,23.0,53.0,0.4339622641509434,30,30
0,1.0,0.731457800511509,1.0,1.0,143,248,105,4.0,0.8096409047527361,27.0,69.0,0.391304347826087,32,50
1,0.5,0.764102564102564,0.5625,0.2857142857142857,99,96,3,3.872983346207417,0.6172133998483678,8.0,30.0,0.26666666666666666,16,17
1,0.6153846153846154,0.6515151515151515,0.96,0.8695652173913043,167,163,4,1.0,0.9797958971132712,26.0,53.0,0.49056603773584906,28,28
0,0.5,0.6600790513833992,0.5652173913043478,0.19047619047619047,150,103,47,3.605551275463989,0.7522172033416511,12.0,38.0,0.3157894736842105,25,17
1,0.5,0.7347826086956522,0.56,0.391304347826087,142,88,54,3.605551275463989,0.7440697862050945,15.0,42.0,0.35714285714285715,27,18
0,1.0,0.6683168316831684,1.0,1.0,135,269,134,4.242640687119285,0.7825080450575003,23.0,62.0,0.3709677419354839,25,45
0,1.0,0.694006309148265,1.0,1.0,110,207,97,4.69041575982343,0.814387934696855,21.0,53.0,0.39622641509433965,25,43
0,0.0,0.5176991150442478,0.0,0.0,143,83,60,5.830951894845301,0.0,0.0,35.0,0.0,22,13
0,0.47058823529411764,0.7094594594594594,0.5882352941176471,0.3333333333333333,90,58,32,3.0,0.7130240959073808,10.0,29.0,0.3448275862068966,18,12
0,1.0,0.7657142857142857,1.0,1.0,134,216,82,3.7416573867739413,0.8164965809277259,21.0,56.0,0.375,23,40
1,0.4782608695652174,0.625,0.5,0.1,137,87,50,3.872983346207417,0.6205052279940229,13.0,40.0,0.325,27,20
1,0.7619047619047619,0.8237179487179487,0.9523809523809523,0.6842105263157895,143,169,26,2.23606797749979,0.8908708063747482,21.0,48.0,0.4375,23,27
0,0.047619047619047616,0.6336206896551724,1.0,0.0,116,116,0,0.0,1.0000000000000002,21.0,42.0,0.5,21,21
0,1.0,0.6384615384615384,1.0,1.0,83,177,94,4.123105625617661,0.7035264706814486,12.0,40.0,0.3,12,32
0,0.375,0.7135678391959799,0.375,0.0,100,99,1,4.69041575982343,0.3913118960624632,7.0,35.0,0.2,19,21
0,0.0,0.5229885057471264,0.0,0.0,64,110,46,5.385164807134504,0.0,0.0,28.0,0.0,11,18
0,1.0,0.6567164179104478,1.0,1.0,88,180,92,4.0,0.7086833868923009,14.0,44.0,0.3181818181818182,14,31
0,0.38461538461538464,0.691358024691358,0.46153846153846156,0.18181818181818182,76,86,10,4.123105625617661,0.4961389383568338,6.0,27.0,0.2222222222222222,13,16
1,0.5555555555555556,0.7410714285714286,0.625,0.35714285714285715,102,122,20,3.7416573867739413,0.6111111111111113,11.0,35.0,0.3142857142857143,18,19
0,1.0,0.5878962536023055,1.0,1.0,102,245,143,5.385164807134504,0.7130240959073808,17.0,53.0,0.32075471698113206,17,41
0,0.0,0.5169491525423728,0.0,0.0,148,88,60,6.324555320336759,0.0,0.0,36.0,0.0,23,15
0,0.22727272727272727,0.6538461538461539,1.0,0.05,117,117,0,0.0,0.9999999999999999,19.0,38.0,0.5,23,23
0,0.07142857142857142,0.6029411764705882,1.0,0.0,68,68,0,0.0,1.0000000000000004,14.0,28.0,0.5,14,14
0,0.2777777777777778,0.6201923076923077,0.47058823529411764,0.0,95,113,18,4.69041575982343,0.4783648732349398,9.0,40.0,0.225,21,25
0,0.13636363636363635,0.6408450704225352,1.0,0.0,142,142,0,0.0,0.9999999999999999,21.0,42.0,0.5,23,23
1,0.32,0.6190476190476191,0.88,0.21739130434782608,160,155,5,2.23606797749979,0.9315942613970247,20.0,45.0,0.4444444444444444,28,31
0,1.0,0.552901023890785,1.0,1.0,81,212,131,4.47213595499958,0.7080881928749335,13.0,46.0,0.2826086956521739,16,39
0,1.0,0.6125,1.0,1.0,147,333,186,7.0710678118654755,0.737129662339127,23.0,67.0,0.34328358208955223,28,59
0,0.05555555555555555,0.61,0.05555555555555555,0.0,107,93,14,5.5677643628300215,0.11547005383792514,2.0,36.0,0.05555555555555555,19,18
0,1.0,0.5493827160493827,1.0,1.0,89,235,146,5.385164807134504,0.6335525936249404,17.0,57.0,0.2982456140350877,19,47
0,1.0,0.4152542372881356,1.0,1.0,49,187,138,5.744562646538029,0.44172610429938614,8.0,39.0,0.20512820512820512,8,36
0,0.375,0.7151162790697675,0.4,0.3076923076923077,97,75,22,3.872983346207417,0.4472135954999579,7.0,30.0,0.23333333333333334,16,14
0,0.1,0.5905511811023622,0.1,0.0,117,137,20,6.082762530298219,0.17817416127494962,3.0,41.0,0.07317073170731707,23,23
0,0.038461538461538464,0.5714285714285714,0.04,0.0,155,118,37,6.557438524302,0.046423834544262965,1.0,42.0,0.023809523809523808,26,19
0,0.15,0.6519607843137255,1.0,0.0,102,102,0,0.0,1.0000000000000002,18.0,36.0,0.5,22,22
1,0.5,0.7168949771689498,0.5294117647058824,0.06666666666666667,107,112,5,4.0,0.5564148840746571,10.0,35.0,0.2857142857142857,18,18
0,1.0,0.7835051546391752,1.0,1.0,114,177,63,3.605551275463989,0.8381163549234941,20.0,49.0,0.40816326530612246,23,37
0,1.0,0.670299727520436,1.0,1.0,123,244,121,5.291502622129181,0.803269939742088,21.0,58.0,0.3620689655172414,22,47
1,0.6111111111111112,0.7489539748953975,0.7058823529411765,0.26666666666666666,107,132,25,3.605551275463989,0.6507913734559684,14.0,42.0,0.3333333333333333,19,24
1,0.5909090909090909,0.7717391304347826,0.6666666666666666,0.3157894736842105,141,135,6,3.605551275463989,0.6831300510639732,15.0,44.0,0.3409090909090909,25,22
1,0.75,0.8884462151394422,0.8,0.5384615384615384,114,137,23,3.1622776601683795,0.7108186533109108,14.0,38.0,0.3684210526315789,20,23
0,1.0,0.6417910447761194,1.0,1.0,86,182,96,4.0,0.6956083436402526,17.0,50.0,0.34,21,38
0,0.10344827586206896,0.6142857142857143,1.0,0.0,175,175,0,0.0,0.9999999999999994,27.0,54.0,0.5,30,30
0,1.0,0.592274678111588,1.0,1.0,69,164,95,3.872983346207417,0.6968731476445666,13.0,40.0,0.325,13,36
0,0.0,0.5283687943262412,0.0,0.0,102,180,78,6.708203932499369,0.0,0.0,45.0,0.0,19,27
0,0.125,0.6428571428571429,1.0,0.0,49,49,0,0.0,0.9999999999999999,8.0,16.0,0.5,8,8
0,1.0,0.7548387096774194,1.0,1.0,117,193,76,3.7416573867739413,0.7302967433402217,18.0,50.0,0.36,20,36
0,0.05555555555555555,0.5633187772925764,0.058823529411764705,0.0,104,125,21,5.916079783099616,0.10341753799900381,2.0,40.0,0.05,20,22
1,0.6521739130434783,0.8007246376811594,0.6818181818181818,0.4,141,135,6,3.605551275463989,0.7487048859271453,15.0,43.0,0.3488372093023256,23,23
0,0.3157894736842105,0.6826923076923077,0.3333333333333333,0.0,114,94,20,4.47213595499958,0.3779644730092273,7.0,35.0,0.2,21,16
0,1.0,0.7580174927113703,1.0,1.0,130,213,83,3.605551275463989,0.8053872662568291,20.0,56.0,0.35714285714285715,22,44
1,0.75,0.8503184713375797,0.8695652173913043,0.6190476190476191,164,150,14,2.449489742783178,0.8888888888888894,19.0,45.0,0.4222222222222222,28,25
0,1.0,0.7509293680297398,1.0,1.0,101,168,67,3.4641016151377544,0.8504200642707614,19.0,48.0,0.3958333333333333,22,38
0,0.05,0.6160714285714286,1.0,0.0,112,112,0,0.0,0.9999999999999993,21.0,42.0,0.5,23,23
0,0.38095238095238093,0.7346153846153847,0.45,0.1111111111111111,138,122,16,4.123105625617661,0.5196152422706632,9.0,36.0,0.25,21,15
0,1.0,0.6,1.0,1.0,84,196,112,6.082762530298219,0.5865557254410011,18.0,53.0,0.33962264150943394,20,44
1,0.6363636363636364,0.6103896103896104,0.7,0.375,62,92,30,3.605551275463989,0.5368754921931593,9.0,31.0,0.2903225806451613,14,19
0,0.038461538461538464,0.6442953020134228,1.0,0.0,149,149,0,0.0,1.0000000000000002,26.0,52.0,0.5,26,26
0,0.6842105263157895,0.7323232323232324,0.7222222222222222,0.375,82,116,34,4.123105625617661,0.6128258770283413,15.0,44.0,0.3409090909090909,20,27
0,1.0,0.6102449888641426,1.0,1.0,137,312,175,5.0,0.7509392614826382,26.0,74.0,0.35135135135135137,27,56
0,0.045454545454545456,0.6282051282051282,1.0,0.0,117,117,0,0.0,0.9999999999999996,22.0,44.0,0.5,22,22
1,0.7666666666666667,0.9338422391857506,0.7931034482758621,0.7777777777777778,204,189,15,3.0,0.8525735865191384,23.0,55.0,0.41818181818181815,32,27
0,1.0,0.6267806267806267,1.0,1.0,110,241,131,4.242640687119285,0.6741998624632418,16.0,52.0,0.3076923076923077,18,41
1,0.5789473684210527,0.7298578199052133,0.7777777777777778,0.375,110,101,9,2.8284271247461903,0.8362420100070908,13.0,34.0,0.38235294117647056,21,20
0,0.058823529411764705,0.5967741935483871,0.0625,0.0,127,121,6,6.082762530298219,0.09759000729485331,2.0,37.0,0.05405405405405406,19,25
0,0.5,0.6139240506329114,0.5,0.08333333333333333,81,77,4,3.872983346207417,0.483045891539648,7.0,30.0,0.23333333333333334,17,15
0,0.058823529411764705,0.6122448979591837,1.0,0.0,98,98,0,0.0,1.0,18.0,36.0,0.5,20,20
0,1.0,0.5665024630541872,1.0,1.0,115,291,176,6.48074069840786,0.7757307791742197,20.0,58.0,0.3448275862068966,22,54
0,0.06666666666666667,0.6488095238095238,1.0,0.0,84,84,0,0.0,0.9999999999999998,16.0,32.0,0.5,16,16
0,1.0,0.5836909871244635,1.0,1.0,68,165,97,4.58257569495584,0.6055300708194984,12.0,41.0,0.2926829268292683,12,33
0,0.07692307692307693,0.5985915492957746,1.0,0.0,71,71,0,0.0,1.0000000000000004,13.0,26.0,0.5,13,13
0,0.038461538461538464,0.5738636363636364,1.0,0.0,176,176,0,0.0,1.0000000000000002,27.0,54.0,0.5,27,27
0,1.0,0.7377521613832853,1.0,1.0,128,219,91,3.7416573867739413,0.8036850414868043,23.0,58.0,0.39655172413793105,23,40
1,0.6521739130434783,0.868995633187773,0.6818181818181818,0.6,129,100,29,3.0,0.7921180343813395,17.0,42.0,0.40476190476190477,25,20
0,0.36363636363636365,0.6410256410256411,0.45454545454545453,0.1111111111111111,75,81,6,3.605551275463989,0.4803844614152615,5.0,22.0,0.22727272727272727,11,12
1,0.5,0.654639175257732,0.5714285714285714,0.5263157894736842,120,74,46,3.3166247903554,0.7711356597650747,11.0,33.0,0.3333333333333333,24,17
0,1.0,0.5588235294117647,1.0,1.0,57,147,90,3.872983346207417,0.6537204504606134,11.0,38.0,0.2894736842105263,11,30
0,0.0625,0.4827586206896552,0.13333333333333333,0.0,93,52,41,4.795831523312719,0.1533929977694741,3.0,27.0,0.1111111111111111,19,11
0,0.07692307692307693,0.60625,1.0,0.0,80,80,0,0.0,1.0000000000000004,13.0,26.0,0.5,13,13
0,0.6842105263157895,0.7549407114624506,0.8235294117647058,0.3333333333333333,106,147,41,3.605551275463989,0.7198740330653559,15.0,43.0,0.3488372093023256,20,29
0,0.043478260869565216,0.5968992248062015,1.0,0.0,129,129,0,0.0,1.0000000000000004,24.0,48.0,0.5,24,24
0,1.0,0.6649350649350649,1.0,1.0,128,257,129,4.795831523312719,0.7843814360935217,22.0,63.0,0.3492063492063492,25,53
0,1.0,0.6534653465346535,1.0,1.0,165,340,175,5.0990195135927845,0.7940203699626315,22.0,64.0,0.34375,26,51
1,0.7142857142857143,0.8194842406876791,0.8076923076923077,0.3333333333333333,177,172,5,3.1622776601683795,0.8214285714285712,22.0,54.0,0.4074074074074074,30,31
0,0.047619047619047616,0.5889830508474576,0.047619047619047616,0.0,123,113,10,6.324555320336759,0.09100315103865803,1.0,35.0,0.02857142857142857,21,17
0,1.0,0.6344086021505376,1.0,1.0,59,127,68,3.1622776601683795,0.7416198487095663,11.0,32.0,0.34375,12,23
0,1.0,0.6132596685082873,1.0,1.0,111,251,140,5.656854249492381,0.6201736729460425,21.0,65.0,0.3230769230769231,23,50
0,1.0,0.581986143187067,1.0,1.0,126,307,181,5.916079783099616,0.7406186479796198,23.0,66.0,0.3484848484848485,25,56
0,1.0,0.7902439024390244,1.0,1.0,162,248,86,4.242640687119285,0.845372612632878,23.0,60.0,0.38333333333333336,28,49
0,1.0,0.5802816901408451,1.0,1.0,103,252,149,5.0,0.6953794874591481,18.0,60.0,0.3,19,48
1,0.4444444444444444,0.5789473684210527,0.6666666666666666,0.14285714285714285,50,64,14,2.8284271247461903,0.6030226891555273,6.0,20.0,0.3,9,11
0,1.0,0.7467362924281984,1.0,1.0,143,240,97,4.58257569495584,0.808150570520598,23.0,59.0,0.3898305084745763,28,49
0,0.7857142857142857,0.8087431693989071,0.7857142857142857,0.75,78,105,27,3.7416573867739413,0.6634034720037775,11.0,33.0,0.3333333333333333,15,21
1,0.5555555555555556,0.6712328767123288,0.5294117647058824,0.26666666666666666,113,106,7,4.47213595499958,0.5262013605584338,10.0,36.0,0.2777777777777778,18,20
0,1.0,0.6231155778894473,1.0,1.0,124,274,150,5.196152422706632,0.7659576272164712,21.0,65.0,0.3230769230769231,25,54
0,0.11538461538461539,0.6305732484076433,1.0,0.0,157,157,0,0.0,1.0000000000000004,26.0,52.0,0.5,27,27
0,0.25,0.6022727272727273,1.0,0.0,88,88,0,0.0,1.0,12.0,24.0,0.5,13,13
0,0.043478260869565216,0.5767790262172284,0.08695652173913043,0.0,143,124,19,6.928203230275509,0.14294833797837264,2.0,44.0,0.045454545454545456,26,28
0,1.0,0.6433915211970075,1.0,1.0,129,272,143,4.795831523312719,0.7972410051791011,23.0,64.0,0.359375,27,52
1,0.8181818181818182,0.844,0.8095238095238095,0.7368421052631579,111,139,28,3.1622776601683795,0.7923547734168842,18.0,47.0,0.3829787234042553,24,29
1,0.2777777777777778,0.6192893401015228,0.4117647058823529,0.0,115,82,33,4.0,0.5090278103806222,7.0,30.0,0.23333333333333334,18,13
1,0.5882352941176471,0.7873563218390804,0.6470588235294118,0.26666666666666666,99,75,24,2.8284271247461903,0.7938841860374446,10.0,28.0,0.35714285714285715,19,15
0,0.14285714285714285,0.5951219512195122,0.19047619047619047,0.0,110,95,15,5.5677643628300215,0.3111879571320709,4.0,36.0,0.1111111111111111,25,17
0,1.0,0.718562874251497,1.0,1.0,180,321,141,5.0,0.7906378596476545,25.0,68.0,0.36764705882352944,29,54
0,1.0,0.5219941348973607,1.0,1.0,89,252,163,5.0990195135927845,0.6064073145538939,14.0,50.0,0.28,14,39
0,0.03571428571428571,0.37448559670781895,0.03571428571428571,0.0,189,54,135,6.0,0.05976143046671968,1.0,39.0,0.02564102564102564,29,10
0,1.0,0.5340909090909091,1.0,1.0,94,258,164,5.477225575051661,0.595879571531124,14.0,51.0,0.27450980392156865,17,48
0,0.13043478260869565,0.6182432432432432,1.0,0.0,148,148,0,0.0,1.0,21.0,42.0,0.5,23,23
0,0.3125,0.6118421052631579,0.5,0.14285714285714285,80,72,8,3.605551275463989,0.6605782590758161,8.0,28.0,0.2857142857142857,17,14
0,0.16666666666666666,0.5990566037735849,1.0,0.0,106,106,0,0.0,1.0,18.0,36.0,0.5,20,20
0,0.05555555555555555,0.6096491228070176,1.0,0.0,114,114,0,0.0,1.0000000000000002,18.0,36.0,0.5,18,18
